source,case_id,molecule_id,source_index,smiles,vina_score_only,vina_status,vina_error,sdf_name,sdf_path,benchmark_metric_path,benchmark_ligand_filename,rdkit_mw,rdkit_heavy_atoms,rdkit_hetero_atoms,rdkit_rings,rdkit_rotatable_bonds,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_logp,rdkit_qed,rdkit_formal_charge,case_generated_sdf_count,case_generated_vina_scored_count,case_generated_vina_scored_fraction,case_curated_without_opt_count,case_generated_vina_score_mean,case_curated_vina_score_mean,case_generated_minus_curated_vina_score_mean
generated,8jzx,generated:8jzx:22,22,C#CCOC(=O)OC1=CC2=C3CCNN3[C@H]3O[C@@H](C2C=C1)[C@H](O[C@H]1C[C@H]2CC[C@H](N)[C@H]2C1)[C@@H]3O,-9.302,ok,,8jzx_protein.pdb_generated_22.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_22.sdf,,,469.5380,34.0000,9.0000,6.0000,4.0000,3.0000,9.0000,115.5100,1.3076,0.4140,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:23,23,CCN[C@@H](CC)[C@H]1C[C@@H](CC(=O)O)C[C@H]2C(=O)N(C)N3CC[C@H]([C@H]23)[C@H]2[C@@H](C)N(Cc3cccc(F)c3S2(O)O)C(=O)O1,-8.936,ok,,8jzx_protein.pdb_generated_23.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_23.sdf,,,610.7490,42.0000,13.0000,5.0000,6.0000,4.0000,8.0000,142.8800,3.9796,0.3762,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:24,24,CCC[C@@H](Cc1ccccc1)NC1=CCC(CC2CCN(OCC)C2)=C2CCC[C@@H](C(=O)O)[C@@H]12,-8.293,ok,,8jzx_protein.pdb_generated_24.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_24.sdf,,,466.6660,34.0000,5.0000,4.0000,11.0000,2.0000,4.0000,61.8000,5.7360,0.4076,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:25,25,CO[C@]1(C2NOc3c(N)c(O)cc(N(O)O)c32)C[C@@H]2C(=O)[C@H](C1)[C@@H]1C=CC=CC(F)=C1O[C@@H](C(O)O)[C@@H](C)C2=CCCNC(=O)[C@H](C)[C@@H](O)CC(F)(F)F,-7.462,ok,,8jzx_protein.pdb_generated_25.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_25.sdf,,,772.7460,54.0000,19.0000,5.0000,10.0000,9.0000,14.0000,236.5300,3.1288,0.0316,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:26,26,COc1ccc([C@H]2C[C@@H](C3=C(C(=O)NCC(=O)NS(O)(O)[C@H](O)CO)NOC3)NC2=O)cc1,-8.598,ok,,8jzx_protein.pdb_generated_26.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_26.sdf,,,486.5030,33.0000,14.0000,3.0000,9.0000,8.0000,10.0000,198.7100,-1.3351,0.2067,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:27,27,COCCCN(CCC(=O)N[C@H]1CCN2CCC[C@@]12N)c1ccc(C2CCCO2)cc1,-8.495,ok,,8jzx_protein.pdb_generated_27.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_27.sdf,,,430.5930,31.0000,7.0000,4.0000,10.0000,2.0000,6.0000,80.0600,2.4104,0.5552,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:28,28,Cc1cccc(C[C@@H](CN(C(=O)C(=O)O)C2N=CCC=N2)C2=CCC=C(N=C3Cc4cc(Cl)ccc4S3)C2)c1,-9.535,ok,,8jzx_protein.pdb_generated_28.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_28.sdf,,,561.1070,39.0000,9.0000,5.0000,7.0000,1.0000,6.0000,94.6900,5.9002,0.3368,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:29,29,COc1ccc(CC[C@@H]2c3ccccc3C[C@H](C(=O)O)C[C@@H]2OCCCOCC2COc3c(O)ccc(C(N)=O)c32)cc1,-8.365,ok,,8jzx_protein.pdb_generated_29.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_29.sdf,,,589.6850,43.0000,9.0000,5.0000,13.0000,3.0000,7.0000,137.5400,4.8312,0.1905,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:3,3,O=C(Nc1ccc(O)cc1)[C@@H]1CCOc2c(-c3ccc(F)cc3)cc(Cl)cc2[C@@H](CO)O1,-10.863,ok,,8jzx_protein.pdb_generated_3.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_3.sdf,,,457.8850,32.0000,8.0000,4.0000,4.0000,3.0000,5.0000,88.0200,4.6915,0.4945,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:30,30,CC1=CC(O)=C(F)C(F)=C(Oc2ccc3c(c2)-c2nc4ccccc4n2C3O[C@@H](C)CC2CCS(O)(O)N(C(C)C)CC2C(N)=O)O1,-7.008,ok,,8jzx_protein.pdb_generated_30.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_30.sdf,,,672.7510,47.0000,14.0000,6.0000,8.0000,4.0000,9.0000,152.5300,7.0467,0.1973,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:31,31,COc1cccc(NN[C@H]2C[C@H](C)CC2O[C@]23C4=C(NC5C=C(O)C=CC5=C4)N[C@H]2N(c2ccccc2)C(=O)[C@@H]3C)c1N,-12.248,ok,,8jzx_protein.pdb_generated_31.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_31.sdf,,,582.7050,43.0000,10.0000,7.0000,7.0000,6.0000,9.0000,133.1400,3.8501,0.2128,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:32,32,CC(=O)N[C@H](C)[C@H](O)C(=O)N[C@@H]1N[C@H](C2=CC=C3C=CC(F)=CC3C2)[C@H]2Cc3cnc(=N)[nH]c3COC(=O)[C@@H]12,-10.482,ok,,8jzx_protein.pdb_generated_32.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_32.sdf,,,538.5800,39.0000,12.0000,5.0000,5.0000,6.0000,8.0000,169.2900,0.3164,0.2933,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:33,33,N=C1N=CNC(=N)C1C(=O)NCCCOc1cc(O)cc2c1OCc1cc3c(F)cc(Cl)cc3c(O)c1CS2,-10.735,ok,,8jzx_protein.pdb_generated_33.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_33.sdf,,,572.0180,39.0000,13.0000,5.0000,6.0000,6.0000,8.0000,160.1100,4.3155,0.2402,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:34,34,CNC(=O)N[C@H]1C[C@](C)([C@H]2C[C@@H]3[C@@H](C2)[C@H](C2=C(C)NNC2)C(=O)[C@H]3[C@@H]2C=CC(=N)C=C2O)C[C@H]1O,-10.377,ok,,8jzx_protein.pdb_generated_34.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_34.sdf,,,483.6130,35.0000,9.0000,5.0000,4.0000,7.0000,7.0000,146.5700,1.9320,0.3252,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:35,35,CC1NC2=CC=C3C4=C([C@H](O)C3C=C2S1)[C@@](CO)(CCC(C)C1(O)CCC(C)(C)CC1)C(=O)C1=CCC=CC14,-12.187,ok,,8jzx_protein.pdb_generated_35.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_35.sdf,,,549.7770,39.0000,6.0000,6.0000,5.0000,4.0000,6.0000,89.7900,5.4754,0.3400,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:36,36,CC[C@H]1CCCCO[C@H]1[C@H](O)[C@@H]1C[C@H](N)[C@@](C)(O)[C@H](C[C@@H]2C3=C(C(=O)[C@@H]4C=C(C)C=CC4=C3)N2c2ccncn2)N1,-11.15,ok,,8jzx_protein.pdb_generated_36.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_36.sdf,,,561.7270,41.0000,9.0000,6.0000,6.0000,4.0000,9.0000,133.8300,2.7158,0.4136,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:37,37,C[C@@H]1CC2=C(O)C3Cc4oc5c(O)ccc(C(=O)N[C@@H]6[C@H](O)[C@H](NCCO)C[C@H]6O)c5c4CC3=C(O)C=C2O1,-10.173,ok,,8jzx_protein.pdb_generated_37.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_37.sdf,,,540.5690,39.0000,11.0000,6.0000,5.0000,8.0000,10.0000,184.8800,1.3581,0.2754,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:38,38,N[C@H](c1cccnc1)[C@@H](O)C[C@@H]1[C@H]2[C@@H]3CC4=C(CC[C@@H]3N2C(=O)C[C@H]1O)CN([C@@H]1CCSC1)N4,-9.797,ok,,8jzx_protein.pdb_generated_38.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_38.sdf,,,485.6540,34.0000,9.0000,6.0000,5.0000,4.0000,8.0000,114.9500,1.1725,0.4915,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:39,39,C[C@H]1Cc2cc([C@H]3c4c(F)cccc4[C@@H]4CC[C@@H](C(=O)[C@H](N)CC[C@@H](F)c5ccccc5)CN34)ccc2O1,-11.486,ok,,8jzx_protein.pdb_generated_39.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_39.sdf,,,516.6320,38.0000,6.0000,6.0000,7.0000,1.0000,4.0000,55.5600,6.3926,0.3953,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:4,4,CC[C@H]([C@@H](O)[C@H](F)[C@H](O)C[C@@H]1C(=O)c2ccccc2C[C@H]1NC(=O)N1CCc2ccccc2C1)N1CCCN1,-9.264,ok,,8jzx_protein.pdb_generated_4.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_4.sdf,,,538.6640,39.0000,9.0000,5.0000,8.0000,4.0000,6.0000,105.1400,2.6170,0.4120,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:40,40,COC1=CC(C)C(=C=C(O)N2CC3=CC(F)=CC(C(=O)O)C4=C3[C@]2(C)O[C@H]2[C@@H](O4)[C@H](O)O[C@@]23CC(=O)N(c2ccccc2OC)C3)[C@H](N(C)O)C1,-9.451,ok,,8jzx_protein.pdb_generated_40.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_40.sdf,,,709.7240,51.0000,15.0000,7.0000,6.0000,4.0000,12.0000,170.9300,3.2678,0.1931,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:41,41,C=C1C=CC=C(F)[C@@H]1[C@H](C)[C@H](N)CCCC[C@H](N)n1cc(OC[C@H]2CC3=C(NC(C)S3)O2)ccc1=O,-7.677,ok,,8jzx_protein.pdb_generated_41.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_41.sdf,,,516.6830,36.0000,9.0000,4.0000,11.0000,3.0000,7.0000,104.5300,4.4442,0.3735,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:42,42,CCSCC(=O)[C@@H](CC[C@H]1COc2cccc(Oc3ccc(N(O)O)cc3)c21)OC,-8.243,ok,,8jzx_protein.pdb_generated_42.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_42.sdf,,,433.5260,30.0000,8.0000,3.0000,11.0000,2.0000,8.0000,88.4600,4.6571,0.4950,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:43,43,COC1=CC=C[C@H](NC(=O)[C@H]2C[C@H](O)C[C@@H](c3cccc(C4C=CC(C(=N)N)C=C4)c3)C2)C1OC,-9.537,ok,,8jzx_protein.pdb_generated_43.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_43.sdf,,,477.6050,35.0000,7.0000,4.0000,7.0000,4.0000,5.0000,117.6600,3.2929,0.2731,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:44,44,C=C1NCCC[C@@]1(N)CCC[C@H](CO)c1cc(N=C2Cc3nc(C)cc(Cl)c3N2)c(Cl)cc1O,-9.535,ok,,8jzx_protein.pdb_generated_44.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_44.sdf,,,504.4620,34.0000,9.0000,4.0000,7.0000,5.0000,6.0000,115.7900,4.9414,0.3649,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:45,45,COc1ccc2c(n1)OC1=Nc3[nH]c(=N)sc3C(=O)[C@@H](CNCCc3ccccc3C)C(=O)N12,-9.769,ok,,8jzx_protein.pdb_generated_45.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_45.sdf,,,478.5340,34.0000,11.0000,5.0000,6.0000,3.0000,9.0000,132.7600,2.3256,0.3679,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:46,46,COC1=CCC=C2C(CCn3c(=N)[nH]c4ccccc43)C[C@H](CC(=O)N[C@H]3C[C@@H](F)C[C@@H](N)[C@@H]3O)[C@H](CC(=O)O)[C@H](O)[C@H]12,-9.736,ok,,8jzx_protein.pdb_generated_46.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_46.sdf,,,599.7040,43.0000,12.0000,5.0000,9.0000,7.0000,7.0000,186.6800,2.0985,0.2150,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:47,47,CNC1=C2[C@@H](NC1=O)C(O)[C@@H]([C@H](O)C(=O)N1[C@H](C=CC3=C(C)C=CC(F)=CC3)c3ccc4c(c3[C@H]1CC(=O)O)OCC4)[C@@H]2O,-10.717,ok,,8jzx_protein.pdb_generated_47.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_47.sdf,,,607.6350,44.0000,12.0000,6.0000,7.0000,6.0000,8.0000,168.6600,1.3910,0.2684,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:48,48,C[C@H](C(=O)NC1=N[C@H]([C@@H]2[C@@H](O)C[C@H]3[C@@H]4OC5=CCC=CC5=C4C(=O)N23)CCCCC1)[C@@H](O)[C@@]1(CN)Cc2ccccc2[C@H](O)[C@@H]1O,-10.065,ok,,8jzx_protein.pdb_generated_48.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_48.sdf,,,632.7580,46.0000,11.0000,7.0000,5.0000,6.0000,9.0000,177.9400,1.3097,0.2814,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:49,49,CC1=C(c2ccc(F)c(F)c2)[C@@H](N2CC([C@H](CN)c3ccccc3)C2)C(C(=O)O)=C1CO,-8.437,ok,,8jzx_protein.pdb_generated_49.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_49.sdf,,,440.4900,32.0000,7.0000,4.0000,7.0000,3.0000,4.0000,86.7900,3.1683,0.6158,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:5,5,CCC(=O)[C@@H](C[C@H](CN)[C@@H](O)[C@H](c1ccccc1)[C@@H]1CCCC(=O)N1C)[C@]12C[C@H]3COC4C=CC5=CC=CCC5=C4c4ccc(Oc5ccccc5F)c(c4)C[C@@H]3[C@H]1[C@H](O)[C@@H](O)[C@@H](C)C2=O,-6.959,ok,,8jzx_protein.pdb_generated_5.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_5.sdf,,,899.1130,66.0000,11.0000,9.0000,12.0000,4.0000,9.0000,159.6200,7.6642,0.1432,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:50,50,C[C@]1(O)CC=CC[C@@H](OC(=O)c2ccccc2C2CNN(c3ccccc3)C2=O)C=CNC1,-11.172,ok,,8jzx_protein.pdb_generated_50.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_50.sdf,,,447.5350,33.0000,7.0000,4.0000,4.0000,3.0000,6.0000,90.9000,3.0513,0.4931,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:51,51,C[C@H](OCC1O[C@H]2N3C=C(C=C4C=CCC=C43)C3=NC4CC(c5ccccc5)C5=CCC[C@H](C[C@@H]6O[C@@]2(O)[C@H]1[C@H]6O)N3N54)C(N)[C@H](O)[C@H](O)c1ccccc1O,-11.593,ok,,8jzx_protein.pdb_generated_51.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_51.sdf,,,763.8920,56.0000,13.0000,10.0000,8.0000,6.0000,13.0000,176.9400,3.1727,0.2321,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:52,52,C[C@@H]1[C@@H](C(=O)O)C[C@@H](CCCCC(C)(C)O)N[C@H]1c1ccc(C#N)cc1,-7.199,ok,,8jzx_protein.pdb_generated_52.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_52.sdf,,,358.4820,26.0000,5.0000,2.0000,7.0000,3.0000,4.0000,93.3500,3.6295,0.6473,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:54,54,O=C1NN(C(=O)CCNc2ccccc2O)C[C@@H]1N1CCCC1=Nc1ccc(Cl)cc1,-9.395,ok,,8jzx_protein.pdb_generated_54.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_54.sdf,,,441.9190,31.0000,9.0000,4.0000,6.0000,3.0000,5.0000,97.2700,2.9156,0.5987,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:55,55,CC[C@H]1CNCC[C@@H]([C@H](O)[C@@H](O)[C@@H](O)C[C@H](CCC(=O)O)C2=C(c3ccccc3)NC(=C3CC=C(OC)C=C3O)S2)N1,-10.011,ok,,8jzx_protein.pdb_generated_55.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_55.sdf,,,601.7660,42.0000,11.0000,4.0000,12.0000,8.0000,10.0000,163.5400,2.9630,0.1777,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:56,56,CO[C@H]1S[C@@H](NC2=C[C@H](OC[C@@H]3C4=C(O[C@@H]3[C@H]3Cc5ncccc5N3)[C@@H](CO)NC4)[C@H](c3c(F)cc(F)cc3C(=O)O)CC2)C(=O)N1[C@H]1CCN(C(N)=O)[C@@H]([C@@H]2CC[C@]3(CCN3C(N)=O)C2)C1,11.355,ok,,8jzx_protein.pdb_generated_56.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_56.sdf,,,950.0790,67.0000,21.0000,10.0000,12.0000,7.0000,13.0000,247.1700,3.1306,0.1618,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:57,57,CCOc1ccc(C[C@@H](c2cccc(CN3C(=O)[C@H](C)CC[C@H]3C)c2)[C@H](CC(=O)O)C2C=CCC=C2)cc1,-10.583,ok,,8jzx_protein.pdb_generated_57.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_57.sdf,,,515.6940,38.0000,5.0000,4.0000,11.0000,1.0000,3.0000,66.8400,6.7818,0.3350,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:58,58,Cc1ncc(C)n(CCCCN[C@H]2C=C(c3ccc(O)cc3)C=C(C3SCCN3CCC(=O)O)C2)c1=O,-8.94,ok,,8jzx_protein.pdb_generated_58.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_58.sdf,,,524.6870,37.0000,9.0000,4.0000,11.0000,3.0000,7.0000,107.6900,3.5674,0.3832,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:59,59,CC(O)C[C@@H](CCCN1Cc2ccc(Cl)cc2C1)[C@H](O)[C@@H]1O[C@H](C(=O)O)[C@@H](C(=O)Nc2ccccc2N)[C@H]1C(=S)CO,-7.769,ok,,8jzx_protein.pdb_generated_59.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_59.sdf,,,620.1680,42.0000,12.0000,4.0000,13.0000,6.0000,9.0000,165.5800,2.8513,0.1450,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:6,6,CC[C@@]1(C)N[C@H](N2CCN(C3=C(c4ccc5c(c4)C=CC4=NCCN45)CC=CC3)[C@@H](O)C2)[C@@H]1O,-10.832,ok,,8jzx_protein.pdb_generated_6.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_6.sdf,,,461.6100,34.0000,7.0000,6.0000,4.0000,3.0000,7.0000,74.5700,2.3879,0.5983,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:60,60,C[C@H]1CC(C)(C)[C@H](O)CN1C(=O)Cn1nc(C2C=CC3C=CC(OCC(=O)O)C=C(O)C3=C2O)c2cc(F)ccc2c1=O,-10.309,ok,,8jzx_protein.pdb_generated_60.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_60.sdf,,,595.6240,43.0000,12.0000,5.0000,6.0000,4.0000,8.0000,162.4200,3.1067,0.3677,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:61,61,CC(C)C[C@H](N)C[C@@H]1S[C@H]2[C@@H](c3ccc(N4CNc5ccccc54)cc3Nc3ccccc3[C@@H]2C(=O)O)[C@@H](O)[C@H]1O,-9.451,ok,,8jzx_protein.pdb_generated_61.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_61.sdf,,,574.7470,41.0000,9.0000,6.0000,6.0000,6.0000,8.0000,131.0800,5.1860,0.2356,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:62,62,CC[C@H]1C[C@H](c2ccc(-c3ccc(C(=O)O)cc3O)cc2C)CC[C@@]2(C)[C@H]([C@H]3CCCNC3)[C@H]3COC(=O)C[C@@H]3[C@@H]12,-11.667,ok,,8jzx_protein.pdb_generated_62.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_62.sdf,,,559.7470,41.0000,6.0000,6.0000,5.0000,3.0000,5.0000,95.8600,6.7907,0.3492,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:63,63,CCC[C@H](N=C(NC(=O)CCc1ccc(F)cc1F)c1cc(Cl)ccc1O)[C@H](N)C(N)=O,-8.345,ok,,8jzx_protein.pdb_generated_63.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_63.sdf,,,466.9160,32.0000,10.0000,2.0000,9.0000,4.0000,5.0000,130.8000,2.8007,0.3340,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:64,64,C#C[C@@H]1[C@H]2[C@@H](CC[C@H]1N(O)C[C@H]1C[C@H](C)C3=C1C(=O)NC(=O)C3O)[C@@H](O)[C@@H](F)C(=O)C(c1cccc(N)c1)[C@@H]2[C@@H](CO)OC1=CC2C=CCC(C(=O)Nc3ccc(O)c(C#N)c3)=C=C2C(C)=C1,-7.046,ok,,8jzx_protein.pdb_generated_64.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_64.sdf,,,914.0000,67.0000,16.0000,8.0000,10.0000,8.0000,13.0000,255.7700,4.0207,0.0319,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:65,65,Cc1ncc(F)cc1[C@@H]1CN(C(=O)Cc2ccc3c(c2N2NCc4cccnc42)c(=O)n(O)c2ccccc32)C[C@@H]1N,-12.9,ok,,8jzx_protein.pdb_generated_65.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_65.sdf,,,565.6090,42.0000,11.0000,7.0000,4.0000,3.0000,8.0000,129.6100,3.2816,0.2237,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:67,67,CCCC(=O)N1CCC[C@](O)([C@@H]2CN([C@@H](C3N=C(C)C=NC3=O)[C@H]3CO[C@](C)(n4[nH]c5c(c4=O)SC(CO)C5)C3)NC2=O)[C@H](O)[C@H](N)C1,-10.597,ok,,8jzx_protein.pdb_generated_67.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_67.sdf,,,690.8240,48.0000,17.0000,6.0000,8.0000,6.0000,12.0000,228.1700,-1.4914,0.1841,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:68,68,Cc1ccc2cc(-c3cccc(C(=CCN(C)C(=O)c4ccccc4)C(=O)O)c3)ncc2n1,-9.428,ok,,8jzx_protein.pdb_generated_68.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_68.sdf,,,437.4990,33.0000,6.0000,4.0000,6.0000,1.0000,4.0000,83.3900,4.8454,0.4363,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:69,69,CC[C@H]1N[C@@H]([C@H]2CC(=O)Nc3cc(C)ccc3CC2CCc2ccc(OC)cc2C)[C@H](N)[C@H]1C(C)C,-11.569,ok,,8jzx_protein.pdb_generated_69.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_69.sdf,,,491.7200,36.0000,5.0000,4.0000,7.0000,3.0000,4.0000,76.3800,5.4118,0.4839,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:7,7,CO[C@H](CC#N)CC(=O)[C@]1(O)CC[C@H]([C@H]2O[C@@H]3[C@H](C)[C@H](Cc4ccc5[nH]c(=N)ccc5n4)c4cccc(Cl)c4O[C@@H]3[C@@H]2O)[C@@H]1NC(C)C,-11.814,ok,,8jzx_protein.pdb_generated_7.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_7.sdf,,,678.2300,48.0000,12.0000,6.0000,10.0000,5.0000,10.0000,173.5700,3.9431,0.2130,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:70,70,C[C@@H](c1cccc(-c2ccccc2)c1)[C@H]1O[C@@H](CO)[C@@H](O)[C@@](O)(C2=C(O)CCC2)[C@@H]1C[C@H]1CC[C@H](N)[C@@H](O)[C@@H]1O,-10.605,ok,,8jzx_protein.pdb_generated_70.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_70.sdf,,,553.6960,40.0000,8.0000,5.0000,7.0000,7.0000,8.0000,156.6300,2.7702,0.2760,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
generated,8jzx,generated:8jzx:71,71,Cc1ccc2c(c1C)C=CC1C3=C2NCN3CC[C@@H](O)[C@@H]1N1CC[C@H](C[C@H](O)C2=CCC=CC2)[C@@H](O)C1,-11.965,ok,,8jzx_protein.pdb_generated_71.sdf,data/generated/8jzx/run_a/8jzx_protein.pdb_generated_71.sdf,,,503.6870,37.0000,6.0000,6.0000,4.0000,4.0000,6.0000,79.2000,3.3211,0.4724,0.0000,96,96,1.000,95,-9.834,-10.492,0.658
